DOI,来源,研究方向,论文标题,CR_摘要,CR_作者和机构,CR_参考文献DOI,OpenAlex_field_list,OpenAlex_subfield_list,OpenAlex_map_subjects
10.1515/jcde-2021-0008,JOURNAL OF CONTEMPORARY DRAMA IN ENGLISH,1303 Drama Film and Television,End Meeting for All: The Performative Meta-Collages of Forced Entertainment,"Abstract Collage – the insertion of ready-made materials into artworks or texts – is a technique that has been used in all art forms since the experiments of the early twentieth-century avant-gardes and has, in its different shapes, often been used in theatre performances as well. The British theatre group Forced Entertainment provides a contemporary example of a (post-)avant-garde vocabulary that actively borrows from and transforms the practices of their precursors. They employ a palimpsest-like layering of visual and verbal elements, which I will here define as performative meta-collages. In this article, I will discuss their practice and take a look at the ways in which Forced Entertainment’s performative meta-collages verbalize and produce “future” in one of their recent performances, End Meeting for All, which imagines a scenario that takes place “a year and a day” after the beginning of the COVID-19-triggered lockdown in the spring of 2020.","[{""name"": ""Luciana Tamas"", ""affiliation"": [""Technische Universität Braunschweig Germany""]}]","[""10.1007/978-3-476-03610-0"", ""10.5040/9781408167762"", ""10.3817/0984061186"", ""10.2307/1124757"", ""10.2307/1125090""]",['Arts and Humanities'],"['Conservation', 'Visual Arts and Performing Arts']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0907 林学', 0.7354), ('0910 水土保持与荒漠化防治学', 0.7254)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)]]"
10.3138/ctr.184.015,CANADIAN THEATRE REVIEW,1303 Drama Film and Television,Encounters at the Edge of the Woods: Answering Calls and Standing at the Edge of a Pandemic,"Writing about her experience participating in Encounters at the Edge of the Woods, the first Indigenous play to show at Hart House Theatre, Trina Moyan (Nêhiyaw) weaves nêhiyaw worldviews, lines from the collectively created playscript, and impressions from the collective’s participants with connected thoughts on social distancing and colonialism. Moyan considers human relationships to kikâwînaw askîy (Mother Earth), the effects of shared storytelling across difference, and her own whiteface performance as she cautions us against siding with wîhtikow.","[{""name"": ""Trina Moyan"", ""affiliation"": []}]","[""10.3138/ctr.182.003"", ""10.51644/9781771121705-003""]",['Arts and Humanities'],['Visual Arts and Performing Arts'],"[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)]]"
10.1386/jsca_00020_1,JOURNAL OF SCANDINAVIAN CINEMA,1303 Drama Film and Television,Empowering the minority co-producer through European financial co-productions: The case of DFI International,"The article introduces the notion of the European financial co-production, characterized by the mandatory cultural value of the script and empowerment of the minority co-producer through risk-sharing in financing. Eurimages, the Council of Europe’s film fund, inaugurated the first policies promoting European financial co-productions more than two decades ago by introducing the European Convention on Cinematographic Co-production. Many European film funds have followed the same policies on the national level, but the Danish Film Institute has been by far the most innovative. This article explores in more detail the DFI’s internationalization policy actions, particularly its minority co-production scheme, which democratized the practice of European co-production that traditionally had been the sole purview of a narrow circle of high-profile European producers. The shift enabled young Danish producers to engage in minority co-productions, popularizing co-production as a model among Danish producers of all calibres and triggering a dynamic knowledge transfer between co-producers.","[{""name"": ""Petar Mitric"", ""affiliation"": [""ISNI: 000000041937116X Charles University, Prague""]}]","[""10.1080/0143968032000095569"", ""10.1177/0002764211398078"", ""10.1007/978-3-319-97157-5_4"", ""10.1080/13662710701524072"", ""10.1007/978-3-319-97157-5_9"", ""10.1386/jsca_00020_1""]","['Social Sciences', 'Economics, Econometrics and Finance']","['Urban Studies', 'Economics and Econometrics']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0202 应用经济学', 0.766), ('0714 统计学', 0.7639), ('0201 理论经济学', 0.7634), ('1202 工商管理学', 0.7449), ('0701 数学', 0.7423)], [('0833 城乡规划学', 0.7511), ('0705 地理学', 0.7475)], [('0202 应用经济学', 0.7539), ('0201 理论经济学', 0.7475)]]"
10.3167/proj.2022.160302,PROJECTIONS-THE JOURNAL FOR MOVIES AND MIND,1303 Drama Film and Television,Emotional Responses of Finnish and Spanish Audiences to Culturally Loaded Films,"The success of a film depends not only on the quality of individual elements in the film but also on cultural factors that may influence the viewers’ reactions. In this study, we investigated the role of these factors by presenting Spanish and Finnish participants films produced in Finland, Spain, or the United States. Emotional reactions were assessed online through a response system synchronized with the films and offline through questionnaires. Results indicated that overall emotional reactions of the two audiences were very similar, suggesting a high degree of universality. However, we also found differences in the way the two audiences reacted to some specific sequences within the films. Qualitative analyses suggested that these differences are related to some cultural dimensions (e.g., collectivism). We interpret the data as supporting both universality and cultural mediation where cultural variation might be more evident in films varying in narrative structure, genre, or cultural origin.","[{""name"": ""Jose Cañas-Bajo"", ""affiliation"": [""Project Researcher, Aalto University, Finland jose.canasbajo@aalto.fi""]}, {""name"": ""Johanna Silvennoinen"", ""affiliation"": [""Postdoctoral Researcher, University of Jyväskylä, Finland johanna.silvennoinen@jyu.fi""]}, {""name"": ""Pertti Saariluoma"", ""affiliation"": [""Professor, University of Jyväskylä, Finland pertti.saariluoma@jyu.fi""]}]",[],"['Social Sciences', 'Arts and Humanities']","['Gender Studies', 'Literature and Literary Theory', 'Sociology and Political Science']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0821 纺织科学与工程', 0.7467), ('0502 外国语言文学', 0.741)], [('0501 中国语言文学', 0.7442), ('0502 外国语言文学', 0.7423)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)]]"
10.3138/ctr.190.008,CANADIAN THEATRE REVIEW,1303 Drama Film and Television,Embracing the Distance: Accessing Dances of Connection,"I look at an image of my performance of Free Hugs, an interactive dance installation that sought to activate Tkaronto’s Lisgar Park amid the city’s attempts to reopen during the COVID-19 pandemic in the summer of 2020. More than a year later, a lot has changed with the development of vaccines and the lifting of restrictions/regulations for in-person gatherings. And yet I am still uncertain of how to connect with others amid growing concerns about the pandemic’s fourth wave. Hoping that I will rediscover some insight from my performance to relieve me of my uncertainty, I return to this image. It captures a moment of my attempt to share a hug with my audience—to connect with them in an intimate way amid the borders of physical distance imposed on us and by us. Looking at this visual representation of my performance, however, I feel my distance from the experience of my dancing body and all that it tries to teach me. I desire an embodied connection with the gestures of that performance to guide me forward into our uncertain future. Turning to disability arts practices inspired by questions and aesthetics of access, I release a practice through which we might simultaneously rest within and wrestle through the creation, navigation, and transcendence of distance to access connection.","[{""name"": ""Jose Miguel Esteban"", ""affiliation"": []}]",[],['Psychology'],['Experimental and Cognitive Psychology'],"[[('0402 心理学', 0.7693), ('0303 社会学', 0.7389), ('0714 统计学', 0.7326), ('1011 护理学', 0.731), ('1202 工商管理学', 0.7276)], [('0402 心理学', 0.7575), ('0303 社会学', 0.7301)]]"
10.1386/jams_00023_1,JOURNAL OF AFRICAN MEDIA STUDIES,1303 Drama Film and Television; 0503 Journalism and Communication; 0303 Sociology,Election reporting and githerinization of Kenya's media,"Kenya’s media landscape has greatly transformed since the reforms of the 1990s, resulting in increased private ownership of media. The relationship between the media, politics and the citizen has been the most affected by these transformations. Using examples from Kenya’s 2017 elections, this article attempts to show how this relationship has changed and the opportunities and challenges for modern political communication. This article argues that although new trends in political communication have resulted in complex and dynamic political campaigns, they have also resulted in the atomization and alienation of the citizen in the democratic enterprise. This analysis is made against the backdrop of the political economy of the media theoretical perspective and, to an extent, emerging literature on media and globalization and attendant forces on the Kenyan society in general.","[{""name"": ""Wilson Ugangu"", ""affiliation"": [""Multimedia University of Kenya""]}]","[""10.1057/9780230294783_1"", ""10.1057/9780230294783_4"", ""10.1177/1940161208319510"", ""10.1386/jams_00023_1""]",['Social Sciences'],"['Communication', 'Sociology and Political Science']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0503 新闻传播学', 0.7528), ('0810 信息与通信工程', 0.7451)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)]]"
10.1386/slac_00079_1,STUDIES IN SPANISH & LATIN AMERICAN CINEMAS,1303 Drama Film and Television,El fotografo de Mauthausen/The Photographer of Mauthausen (Targarona 2018): Francesc Boix's legacy from page to screen,"El fotógrafo de Mauthausen/The Photographer of Mauthausen () is the first feature film on Spaniards deported to Nazi concentration camps during the Second World War and represents a watershed moment for the country’s collective memory. The film focuses on Francesc Boix, a young Catalan photojournalist who spearheaded a clandestine operation to save photographic evidence of the Nazi’s crimes while a prisoner in Mauthausen. Despite its visual acuity, Targarona’s entry is a complicated addition to the canon of recent concentration camp films, given the director’s positioning of Boix as a macho hero and her counterfactual depictions of Mauthausen. By juxtaposing archival photography with stills from the film, this article traces the recreation of Boix’s experience, as well as how his story has had an enduring impact on the memory of all the Spanish and Catalan survivors of Mauthausen in Spain’s collective imagination.","[{""name"": ""Sara J. Brenneis"", ""affiliation"": [""ISNI: 0000000419367320 Amherst College""]}]","[""10.2307/3207893"", ""10.3138/9781487532505-007"", ""10.3138/9781487532505-036"", ""10.1386/slac_00079_1""]","['Psychology', 'Arts and Humanities']","['History', 'Visual Arts and Performing Arts', 'Social Psychology']","[[('0402 心理学', 0.7693), ('0303 社会学', 0.7389), ('0714 统计学', 0.7326), ('1011 护理学', 0.731), ('1202 工商管理学', 0.7276)], [('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0602 中国史', 0.7697), ('0603 世界史', 0.7625)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)], [('0303 社会学', 0.7768), ('0402 心理学', 0.7712)]]"
10.1386/atr_00068_1,APPLIED THEATRE RESEARCH,1303 Drama Film and Television,Educational drama in Norway: From cultural expression to curriculum element,"The article is conceived as a survey exploration of significant historic developmental stages of the Norwegian educational drama field. The article first engages in an historical consideration of educational dramatics from traces of performed education in old Norse culture, via school drama organized by the church in the Middle Ages, to a decline of drama and theatre after Pietism in the eighteenth century, with a succeeding narrower view of knowledge and teaching in the following century and scarce information about drama as education. The focus then turns to deliberation of educational reforms in the twentieth and twenty-first centuries, offering new possibilities for drama pedagogy through the Progressive Education movement, followed by identifying the position of drama in the six national curriculum reforms from 1939 to 2020 and the changing role of the subject area resulting from policy accentuations underlying curriculum revisions.","[{""name"": ""Stig A. Eriksson"", ""affiliation"": [""Western Norway University of Applied Sciences, Norway""]}, {""name"": ""Tor-Helge Allern"", ""affiliation"": [""Western Norway University of Applied Sciences, Norway""]}]","[""10.1080/13569780802410681"", ""10.18261/ISSN1891-5949-2008-04-01"", ""10.2304/pfie.2011.9.2.267"", ""10.1386/atr_00068_1""]",['Arts and Humanities'],['Visual Arts and Performing Arts'],"[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)]]"
10.3138/ctr.191.001,CANADIAN THEATRE REVIEW,1303 Drama Film and Television,Editorial: The Politics of Performing House: Transnational Perspectives,"Asking, What is the relationship between housing and performance?, editors Laura Levin and Sunita Nigam insist that the lines between the two begin to blur when we attend to the aesthetic and embodied dimensions of housing, on the one hand, and the homely, spatial, and thematic concerns of certain performances, on the other. Considering contexts of housing crises, shortages, and discrimination, the editors argue that houses of all kinds must be treated as processual, performative practices and as intended and unintended displays that reveal much about the material contexts in which they are embedded. As important zones for the realization, rehearsal, thwarting, or abandonment of private and collective fantasies, all houses are ‘dream houses,’ whether these dreams be good or bad. Levin and Nigam make a case for paying attention to aesthetic references, movement vocabularies, narratives about housing, scripts for housing practices, and the gendering and racializing of certain roles—all aspects of ‘practising house’—that make spaces (real and imagined) meaningful for those who perform them and spectate them. They argue for the importance of reading housing practices both in relation to local conditions and through transnational and hemispheric frameworks, asserting that the performative politics of housing brings into view shared experiences of dwelling, citizenship, and belonging that cross—and, more crucially, contest—geopolitical borders. In doing so, they emphasize how housing practices are haunted by the rupture that colonization created with existing Indigenous modes of dwelling, especially as a consequence of establishing settler-colonial territory and domestic spaces.","[{""name"": ""Laura Levin"", ""affiliation"": []}, {""name"": ""Sunita Nigam"", ""affiliation"": []}]","[""10.4324/9781315225906"", ""10.1017/CCOL9780521874014.006"", ""10.5040/9781474285186"", ""10.1111/j.1540-5842.2006.00797.x"", ""10.1177/1474474014561575"", ""10.1080/10464883.1987.10758422"", ""10.1353/book13205"", ""10.1057/9781137027290"", ""10.1057/9780230597723"", ""10.1007/978-0-230-30521-2"", ""10.4324/9780203852897"", ""10.5749/minnesota/9780816672875.001.0001"", ""10.1007/978-3-030-01581-7"", ""10.1057/9781137274250"", ""10.1017/S030788330500115X"", ""10.1007/978-1-137-28558-4"", ""10.5040/9781350006102"", ""10.1057/9780230286245"", ""10.1057/9781137317148""]","['Social Sciences', 'Arts and Humanities']","['Cultural Studies', 'Visual Arts and Performing Arts', 'Music']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0502 外国语言文学', 0.7548), ('0501 中国语言文学', 0.7513)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)], [('1301 艺术学', 0.707), ('0702 物理学', 0.6883)]]"
10.12745/et.24.1.4832,EARLY THEATRE,1303 Drama Film and Television,Editorial,"This Editorial summarizes changes to the journal's practices and policies in connection with equity-focused, antiracist conversations prompted in part by the RaceB4Race executive board’s June 2020 open letter calling for structural changes in scholarly publishing within medieval and early modern studies. It also announces the journal's 2021 essay prize winners.","[{""name"": ""Melinda J. Gough"", ""affiliation"": []}, {""name"": ""Erin E. Kelly"", ""affiliation"": []}, {""name"": ""Sarah E. Johnson"", ""affiliation"": []}]",[],"['Social Sciences', 'Arts and Humanities']","['History', 'Sociology and Political Science', 'Political Science and International Relations']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0602 中国史', 0.7697), ('0603 世界史', 0.7625)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)], [('0302 政治学', 0.7764), ('1204 公共管理学', 0.7587)]]"
10.1017/S105420432200096X,TDR-THE DRAMA REVIEW-THE JOURNAL OF PERFORMANCE STUDIES,1303 Drama Film and Television,Economies of Reperformance Unearthing Racial Capitalism in Dancing at Dusk,"As the very first wave of the Covid-19 pandemic ebbed in the United States, a new production of Pina Bausch’s The Rite of Spring (1975) appeared online. Performed on Senegal’s shoreline, Dancing at Dusk resituates Bausch’s choreography within the beach’s formative histories of racialized violence, colonialism, and white supremacy. In this context, the performance also prompts considerations of the relationships between the enduring histories of racial capitalism and the futures of choreographic economies.","[{""name"": ""Rebecca Chaleff"", ""affiliation"": []}]",[],"['Psychology', 'Arts and Humanities', 'Economics, Econometrics and Finance']","['Visual Arts and Performing Arts', 'Economics and Econometrics', 'Experimental and Cognitive Psychology']","[[('0402 心理学', 0.7693), ('0303 社会学', 0.7389), ('0714 统计学', 0.7326), ('1011 护理学', 0.731), ('1202 工商管理学', 0.7276)], [('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0202 应用经济学', 0.766), ('0714 统计学', 0.7639), ('0201 理论经济学', 0.7634), ('1202 工商管理学', 0.7449), ('0701 数学', 0.7423)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)], [('0202 应用经济学', 0.7539), ('0201 理论经济学', 0.7475)], [('0402 心理学', 0.7575), ('0303 社会学', 0.7301)]]"
10.1017/S0266464X20000779,NEW THEATRE QUARTERLY,1303 Drama Film and Television,Ecological Adaptation in Montana: Timon of Athens to Timon of Anaconda,"In this article Gretchen E. Minton describes her adaptation of William Shakespeare and Thomas Middleton’s 1606 play Timon of Athens. This adaptation, called Timon of Anaconda, focuses on the environmental legacy of Butte, Montana, a mining city that grew quickly, flourished, fell into recession, and then found itself labelled the largest Superfund clean-up site in the United States. Timon of Anaconda envisions Timon as a wealthy mining mogul whose loss of fortunes and friends echoes the boom-and-bust economy of Butte. The original play’s language about the poisoning of nature and the troubled relationship between the human and more-than-human worlds is amplified and adjusted in Timon of Anaconda in order to reflect upon ongoing environmental concerns in Montana. Minton explains the ecodramaturgical aims, site-specific locations, and directorial decisions of this adaptation’s performances, which took place in September 2019. Gretchen E. Minton is Professor of English at Montana State University, Bozeman. She has edited several early modern plays, including Timon of Athens, Troilus and Cressida, Twelfth Night, and The Revenger’s Tragedy. She is the dramaturg for Montana Shakespeare in the Parks and Bozeman Actors Theatre, and her directorial projects include A Doll’s House (2019), Timon of Anaconda (2019–20), and Shakespeare’s Walking Story (2020).","[{""name"": ""Gretchen E. Minton"", ""affiliation"": []}]",[],"['Social Sciences', 'Environmental Science']","['Anthropology', 'Ecology']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0830 环境科学与工程', 0.8035), ('0807 动力工程及工程热物理', 0.7866), ('0713 生态学', 0.77), ('0903 农业资源与环境', 0.7684), ('0907 林学', 0.7684)], [('0303 社会学', 0.7437), ('0304 民族学', 0.7365)], [('0713 生态学', 0.7889), ('0907 林学', 0.7722)]]"
10.30628/1994-9529-2023-19.4-233-269,NAUKA TELEVIDENIYA-THE ART AND SCIENCE OF TELEVISION,1303 Drama Film and Television,EXPERIENCE OF POSTING NEWS IN THE FORMAT OF SHORTVIDEOS BY CHINESE TV CHANNELS ON DOUYIN,"Due to the sanctions imposed on Russia in 2022, the broadcasting of state-owned Russian TV channels was banned in many countries. In response to the changing media environment, Russian TV companies are compelled to explore new markets worldwide to provide information about the Russian Federation. The authors identify China as a key alternative to the lost markets, given the booming Chinese media industry that offers a variety of news consumption options to the audience. Among these options, short online videos have gained significant popularity, with Douyin emerging as one of the most successful short-video platforms. This article analyzes the evolution of this phenomenon in the People’s Republic of China (PRC) and aims to observe the reasons behind the format’s popularity among the Chinese audience. The relevance of this paper lies in the necessity to study effective and legitimate methods of news production on Chinese internet platforms for Russian TV companies. Analyzing a total of 5765 posts, the authors focus on the topics, length, and content creation methods used by three television companies (CCTV, Henan TV, Shanghai Dragon TV) when posting news on the social media platform Douyin. Additionally, a review of the regulations governing the work of Chinese and foreign media in China has been carried out. The study describes the distinctive features and development strategies of the accounts of these TV channels and concludes with recommendations that Russian media can utilize in adapting news content for well-known Chinese online platforms.","[{""name"": ""EVGENIYA L. PROSKURNOVA"", ""affiliation"": []}, {""name"": ""WAN ZHU"", ""affiliation"": []}, {""name"": ""IRINA I. VOLKOVA"", ""affiliation"": []}]",[],['Social Sciences'],"['Sociology and Political Science', 'Political Science and International Relations']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)], [('0302 政治学', 0.7764), ('1204 公共管理学', 0.7587)]]"
10.1525/FQ.2023.76.4.35,FILM QUARTERLY,1303 Drama Film and Television,EVERYTHING EVERYWHERE ALL AT ONCE AND THE INTIMATE PUBLIC OF ASIAN AMERICAN CINEMA,"The multiple Academy Award winning sci-fi absurdist multiverse film Everything Everywhere All At Once (Daniels, 2021) uses transpacific film genre conventions to represent the possible life variations of its Asian American immigrant family protagonists. An exception to the seeming incommensurability of commercial feature filmmaking and the anti-capitalist and anti-racist traditions of Asian American cinema, the film highlights how the conventions of transpacific genre films condition the intimate public of Asian American audiences. To be legible as an Asian American, the film shows, is to be attuned to the conventions of its dominant, often hegemonic and repressive, representations. By illustrating how genre conventions condition the sense of belonging amongst its Asian American protagonists, the film offers new ways of imagining and relating with Asian America Cinema.","[{""name"": ""Jason Coe"", ""affiliation"": []}]",[],['Social Sciences'],"['Cultural Studies', 'Sociology and Political Science']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0502 外国语言文学', 0.7548), ('0501 中国语言文学', 0.7513)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)]]"
10.30628/1994-9529-2024-20.2-55-84,NAUKA TELEVIDENIYA-THE ART AND SCIENCE OF TELEVISION,1303 Drama Film and Television,ENHANCING STATE POLICY EFFECTIVENESS IN CINEMA THROUGH MACHINE LEARNING,"A study was conducted on the distribution data of a range of Russian national films from 2004 to September 2023 using machine learning methods, with successful and unsuccessful films and patriotic projects considered separately. The study utilized the ensemble machine learning model HistGradientBoostingClassifier and a sequential fully connected three-layer neural network based on the TensorFlow library, along with basic methods of natural language processing. It was found that patriotic films exhibit distribution characteristics lower than the market average and significantly lag behind successful Russian cinema projects at the box office. The study demonstrated the possibility of accurately predicting film box office receipts, distribution characteristics, as well as selecting project parameters and the composition of its creative team to enhance distribution results and increase the reach of target audiences. The study also illustrated the use of language models, specifically through film annotations, to create effective film content. A conclusion was drawn regarding the need for a set of measures to implement state policy in the field of education, information technology, culture, and art, focusing on the creation of unified media franchises and umbrella brands encompassing films, TV series, computer and online games, music, and other products. The implementation of the research results will enhance the effectiveness of public policy and the return on public and private- public investments in the creative industries sector, positioning cinema and the creative industry as self-sustaining and income-generating sectors of the economy. Leveraging rental data from other markets will facilitate the creation of content with higher demand globally, serving as a soft power and cultural influence tool. The results of the study can aid in project selection and film project development by the Russian Cinema Fund, the Ministry of Culture of the Russian Federation, private Russian investors and film studios, as well as authorities and organizations responsible for distributing Russian film content abroad.","[{""name"": ""ANTON V. DOZHDIKOV"", ""affiliation"": []}]",[],"['Social Sciences', 'Economics, Econometrics and Finance']","['Economics and Econometrics', 'Political Science and International Relations']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0202 应用经济学', 0.766), ('0714 统计学', 0.7639), ('0201 理论经济学', 0.7634), ('1202 工商管理学', 0.7449), ('0701 数学', 0.7423)], [('0202 应用经济学', 0.7539), ('0201 理论经济学', 0.7475)], [('0302 政治学', 0.7764), ('1204 公共管理学', 0.7587)]]"
10.3366/jbctv.2021.0555,JOURNAL OF BRITISH CINEMA AND TELEVISION,1303 Drama Film and Television,EMI and the 'Pre-heritage' Period Film,"First coined in the UK in the early 1990s as a new label for an ostensibly new, post-1979 kind and cycle of period cinema, the ‘heritage film’ is now firmly established as a widely used term and category in academic film studies. Although the heritage film’s defining features, ideological character and ontological coherence would remain debated, its status as a ‘new’ category hinges, self-evidently, on the presumption that the films of post-1979 culturally English heritage cinema marked a new departure and were clearly distinct from their pre-Thatcher-era precursors. Yet, paradoxically, the British period/costume films of the preceding decade, the 1970s, have attracted almost no scholarly attention, and none which connects them with the post-1979 British heritage film, nor the 1980s cultural and industry conditions said to have fostered these productions with those of the 1970s. This article pursues these questions through the prism of Britain’s largest film production and distribution entity throughout 1970–86, EMI, and EMI’s place as a significant and sustained, but little-acknowledged, force in British period film production throughout that time. In so doing, the article establishes the case for studying ‘pre-heritage’ period cinema. EMI’s period film output included early proto-heritage films but also ventured notably wider. This field of production is examined within the broader terrain of 1970s British and American period cinema and within wider 1970s UK cinema box-office patterns and cultural trends, attending to commercial logics as well as to genre and the films' positioning in relation to the later heritage film debates.","[{""name"": ""Claire Monk"", ""affiliation"": []}]","[""10.5040/9780755698820"", ""10.5040/9780755697403.ch-006"", ""10.5040/9781474290661.ch-015"", ""10.2307/25006751"", ""10.1007/978-1-349-92282-6_9"", ""10.1515/9780748647040"", ""10.1007/978-3-319-94803-4"", ""10.1017/CCOL0521834759.017"", ""10.5040/9781838710835"", ""10.5040/9781838711528"", ""10.1007/978-1-349-92282-6_7"", ""10.3167/9781845455590"", ""10.1007/978-1-349-92282-6_10"", ""10.7765/9781526110855""]","['Social Sciences', 'Arts and Humanities', 'Economics, Econometrics and Finance']","['Urban Studies', 'History', 'Economics and Econometrics']","[[('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0202 应用经济学', 0.766), ('0714 统计学', 0.7639), ('0201 理论经济学', 0.7634), ('1202 工商管理学', 0.7449), ('0701 数学', 0.7423)], [('0833 城乡规划学', 0.7511), ('0705 地理学', 0.7475)], [('0602 中国史', 0.7697), ('0603 世界史', 0.7625)], [('0202 应用经济学', 0.7539), ('0201 理论经济学', 0.7475)]]"
10.3366/jobs.2023.0387,JOURNAL OF BECKETT STUDIES,0502 Foreign Language and Literature; 1303 Drama Film and Television,Duras and Beckett: Close Encounters at a Distance,"Marguerite Duras and Samuel Beckett, both prominent writers internationally during the same period, and both living in Paris during most of their careers and rooted in French literature, appear to be a remarkable case of closely parallel writerly trajectories in conjunction with an apparent absence of exchange between them. Living in the same capital, they shared aesthetic, theatrical, editorial and political allegiances, and were both at some points intrigued by each other’s work and life. Both produced a medially diverse oeuvre including novels, theatre plays, screenplays, both worked as directors, rather often with the same actors or troupes, and they were regularly considered as examples of the same aesthetic tendencies in literature and the theatre. Their writing – themes and styles – tends to diverge importantly on several points, but Beckett was impressed by Duras' first theatre play, and Duras occasionally identified strikingly with Beckett. Nonetheless, hardly any form of contact or of direct influence between the authors is known.","[{""name"": ""Matthijs Engelberts"", ""affiliation"": []}]","[""10.1353/mod.2011.0108""]",['Arts and Humanities'],['Literature and Literary Theory'],"[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0501 中国语言文学', 0.7442), ('0502 外国语言文学', 0.7423)]]"
